file_id,label,file_id_N,api_unique,tid_unique,rv_unique
7726,5,14127,93,74,177
7727,5,27320,130,61,519
7728,4,271,38,4,24
7744,5,6724,62,3,114
7747,0,6140,65,5,142
7774,0,5001,53,3,29
7776,0,3161,84,12,86
7777,0,5001,11,1,5
7786,0,5308,70,27,147
7788,0,4316,78,15,180
7790,0,183,23,1,14
7792,0,63,16,2,5
7807,0,44,18,3,13
7815,5,653,39,1,67
7816,5,2825,61,4,73
7827,0,44,18,3,13
7829,0,122,24,1,11
7834,0,5014,51,3,46
7841,0,9526,62,10,38
7847,0,5517,77,19,164
7848,0,40,14,3,13
7855,5,652,15,2,7
7856,5,13625,124,22,340
7857,5,210,15,3,8
7868,0,124,13,1,23
7886,0,595,39,4,20
7902,0,9375,75,8,57
7911,0,10634,73,7,110
7919,5,400,18,4,16
7920,5,3043,83,9,48
7921,5,9458,61,12,122
7955,0,5001,34,1,86
7956,5,6822,62,3,114
7957,5,11806,66,14,120
7971,3,11979,94,53,140
7972,2,714,49,8,20
7979,0,4131,86,22,270
7986,0,836,53,3,29
7995,0,91,27,1,8
7996,0,44,18,3,13
8017,0,4641,82,11,70
8023,0,982,21,2,5
8034,0,5001,58,3,102
8049,0,245,24,2,11
8051,3,8142,79,39,74
8081,5,3692,43,6,20
8085,0,4975,62,5,34
8089,0,31062,49,29,106
8090,0,25,14,1,4
8091,0,74,15,2,6
8100,5,462,33,1,12
8101,5,42847,81,36,154
8121,0,443,27,1,13
8122,0,43,18,3,14
8130,0,36,4,1,2
8154,0,16,9,1,9
8157,0,11758,112,24,213
8163,0,16,9,1,9
8177,0,2194,58,8,26
8184,5,2,2,1,1
8185,5,6170,117,11,210
8191,5,7183,78,8,153
8204,0,40,14,3,13
8218,0,2520,64,2,69
8224,0,8220,89,26,233
8231,0,16,9,1,9
8234,5,496,53,2,48
8235,5,2,2,1,1
8236,5,2578,60,4,40
8238,0,5292,76,4,102
8248,0,841,53,3,29
8264,0,43,18,3,14
8286,0,522,9,1,2
8308,5,5601,79,15,176
8317,0,150,22,2,19
8325,0,402,38,1,44
8329,0,3062,50,4,88
8332,0,43,18,3,14
8335,0,234,35,7,19
8337,0,44,18,3,13
8340,5,4986,79,16,90
8341,5,7557,75,34,64
8342,5,15950,65,19,316
8387,0,43,18,3,14
8400,0,246,24,2,11
8401,0,5001,62,3,42
8418,0,220,33,1,8
8452,0,6612,97,14,76
8454,1,481,45,6,22
8455,2,96,14,4,4
8456,2,612,30,3,10
8457,2,48,9,3,3
8465,0,9498,66,5,55
8478,0,923,56,3,25
8479,0,5001,75,8,109
8496,5,8256,65,14,102
8497,5,5577,86,15,173
8498,5,8522,62,9,51
8499,5,257,32,1,12
8504,0,8336,88,25,232
8505,0,40,14,3,13
8532,0,7130,103,41,479
8533,0,22,11,1,9
8539,0,3,2,1,1
8546,0,11401,102,23,215
8548,0,126,20,1,13
8586,0,6991,70,8,156
8595,0,2488,64,6,60
8602,0,144,18,3,14
8625,0,409,38,2,36
8631,0,5001,65,15,101
8632,0,120,24,1,12
8636,0,2945,48,9,19
8640,0,348,37,1,54
8643,5,837,50,3,65
8644,5,257,32,1,12
8645,5,5576,85,14,164
8646,0,12216,99,39,232
8653,0,1546,53,13,28
8665,0,20004,102,33,196
8670,0,240,24,2,11
8686,0,324,24,3,7
8688,0,63,8,3,12
8689,0,5001,72,3,80
8692,0,455,41,1,12
8699,0,62,16,2,5
8707,3,480,37,8,33
8708,5,6,2,3,1
8709,5,26694,75,22,76
8712,0,247,24,2,11
8716,0,5001,69,4,45
8729,0,122,24,1,12
8737,0,2786,12,1,4
8746,0,5,4,1,2
8751,0,6843,73,20,109
8755,0,1067,32,4,15
8756,0,1745,57,4,51
8775,5,13596,64,6,129
8776,5,462,33,1,12
8777,5,4,1,4,1
8778,5,48626,107,60,591
8782,0,3011,95,12,141
8793,5,30006,42,8,175
8794,5,2640,41,4,160
8812,0,55,17,3,13
8815,0,26099,153,48,632
8825,0,647,54,1,40
8835,5,4206,59,11,54
8836,5,2354,69,4,40
8837,5,13594,93,23,141
8840,0,1293,45,1,18
8841,3,2217,56,21,127
8842,3,14606,97,71,157
8843,0,769,56,3,41
8844,0,10002,48,2,141
8858,0,51,19,1,14
8864,2,649,36,1,12
8865,2,3630,32,15,27
8866,1,1425,45,15,36
8875,2,1308,34,4,11
8876,1,479,45,5,23
8888,5,1281,29,2,11
8889,3,6707,73,29,62
8905,0,62,19,1,9
8911,0,24,9,1,3
8913,0,53,16,1,9
8917,5,71896,108,113,524
8918,5,429,41,1,40
8926,0,1993,45,4,234
8927,0,10002,69,4,315
8941,5,27366,84,134,220
8942,0,4450,35,2,8
8943,0,5001,72,5,173
8955,0,36310,97,41,294
8968,0,8852,107,19,123
8972,0,1074,63,4,46
9016,0,104,20,1,9
9019,0,22,11,1,9
9021,5,2741,85,8,42
9022,5,462,33,1,12
9023,5,655,37,2,65
9034,0,121,24,1,12
9040,5,8437,56,11,29
9046,0,18545,70,15,94
9048,0,3292,51,2,40
9052,0,490,52,7,25
9056,0,35,12,1,6
9059,0,3238,83,12,91
9065,0,1590,57,7,108
9079,0,44,18,3,13
9093,0,29,12,1,9
9100,0,32631,67,38,220
9107,0,439,33,3,23
9124,0,845,56,3,29
9134,0,1050,49,4,25
9135,0,16,9,1,10
9138,0,4881,71,4,104
9139,0,39,11,1,4
9151,5,20004,53,8,258
9152,5,8370,59,6,32
9169,2,891,33,3,13
9170,2,804,31,4,11
9171,2,212,30,1,10
9178,0,2232,70,5,125
9189,0,160,28,3,27
9194,2,16,9,1,3
9195,3,14333,94,64,157
9196,3,1704,51,8,44
9203,0,5001,59,5,96
9204,0,340,33,1,53
9210,5,6,2,2,1
9211,5,20342,75,14,140
9213,0,282,35,1,28
9214,5,2338,63,6,37
9215,5,4,1,4,1
9216,5,41628,106,303,223
9226,0,6393,66,8,140
9232,0,4890,62,5,34
9234,0,1007,50,5,33
9243,0,5001,52,2,48
9250,3,8595,77,27,61
9251,5,13,5,2,2
9252,5,2126,68,8,32
9254,0,243,24,2,11
9281,5,32331,81,32,144
9282,5,634,30,2,63
9283,2,7758,33,8,15
9288,0,400,25,4,8
9311,0,96,23,3,8
9314,5,34,15,1,6
9315,5,8,2,4,1
9319,0,244,26,1,73
9320,2,1040,29,4,10
9321,2,64,9,4,3
9326,3,8057,79,38,71
9327,2,824,30,4,10
9330,5,2847,46,3,15
9336,0,361,24,3,12
9354,0,49235,108,63,478
9355,0,12664,114,37,291
9380,0,1473,45,1,154
9383,0,3469,65,9,70
9386,0,345,37,1,54
9389,0,49,18,3,13
9408,0,112,22,3,34
9409,0,5630,48,10,129
9411,0,346,50,2,45
9413,5,6273,87,34,112
9416,0,143,21,6,6
9419,5,20200,50,15,313
9420,5,20440,72,12,132
9430,5,55,14,1,14
9431,5,6,2,3,1
9446,0,36,12,1,5
9450,0,5001,78,14,65
9464,5,72,14,3,4
9465,5,136,15,4,6
9466,5,3,1,3,1
9468,0,5001,57,3,132
9469,0,4279,72,62,243
9472,0,44,18,3,13
9492,0,136,20,1,7
9497,0,42,15,3,13
9507,0,4943,63,5,34
9510,0,2100,14,1,5
9524,0,1813,59,4,71
9531,0,3121,54,9,46
9532,0,8309,105,21,143
9550,0,130,13,2,4
9560,0,90,25,3,20
9564,0,149,24,1,7
9571,0,120,24,1,11
9573,0,11381,103,20,172
9580,0,11696,98,19,113
9608,0,2091,74,8,44
9616,0,980,58,3,24
9665,0,4024,41,11,61
9670,0,5001,60,2,1609
9683,0,9485,74,6,73
9687,0,2091,35,3,13
9693,0,58,21,1,12
9698,5,2568,76,3,90
9699,5,2305,61,20,45
9700,5,2234,73,4,36
9701,5,8079,45,4,15
9702,0,121,24,1,11
9704,3,4097,42,26,22
9705,3,5567,74,30,59
9710,1,73,22,1,11
9711,0,1728,20,2,13
9712,1,16944,58,24,73
9716,0,989,52,4,25
9720,0,3196,65,2,132
9728,3,2688,53,23,37
9729,3,3291,64,6,40
9732,0,60,23,1,4
9742,0,1080,57,4,45
9743,0,244,24,2,11
9756,0,12078,67,14,124
9771,0,5001,71,3,79
9795,0,10002,11,2,5
9802,0,4915,62,5,34
9818,0,10002,54,8,24
9824,0,54,18,3,14
9830,0,68,23,3,16
9839,0,256,41,10,17
9842,0,1094,27,1,98
9844,0,79,21,1,9
9848,0,198,28,3,26
9860,5,18046,105,64,197
9869,0,46,9,1,4
9885,0,18942,147,79,255
9891,0,82,23,3,15
9894,3,12820,94,69,148
9895,3,68,20,2,8
9896,3,585,36,10,38
9916,0,10002,40,9,28
9919,0,121,14,2,21
9923,3,10141,93,50,140
9924,4,20004,28,321,671
9931,0,16,9,1,10
9948,0,16,9,1,9
9966,0,2053,74,13,132
9991,5,2569,40,3,147
9995,0,118,24,1,11
10005,0,9834,64,5,41
10006,5,1761,55,2,127
10007,5,17878,51,11,101
10008,5,20330,71,11,119
10009,5,27146,80,28,72
10027,0,688,38,2,51
10032,0,11035,118,22,251
10036,0,22,11,1,9
10037,0,2350,73,12,99
10041,0,44,18,3,13
10050,0,106,21,2,7
10051,0,1055,63,6,46
10064,0,5004,35,9,50
10068,0,5306,78,3,171
10081,0,79,16,3,13
10083,0,54,13,2,5
10090,0,5001,96,4,208
10105,0,2856,50,6,29
10120,1,1092,72,8,87
10121,0,2187,66,8,56
10122,0,1123,54,3,30
10123,0,425,19,1,11
10137,5,19928,92,34,88
10138,5,8,2,4,1
10139,5,462,33,1,12
10144,0,74,10,2,4
10150,0,5001,58,3,40
10153,0,245,24,2,11
10155,0,520,41,2,14
10156,0,50,7,1,5
10157,5,5762,40,9,24
10164,0,113,18,1,10
10178,0,5001,44,2,15
10180,0,5278,72,6,102
10182,0,20,13,1,9
10183,0,1447,70,4,34
10185,0,93,10,1,4
10186,0,44,18,3,15
10187,0,121,24,1,11
10192,0,10002,85,10,321
10195,0,939,52,3,31
10207,0,1645,51,1,32
10215,0,155,23,1,14
10224,0,5001,78,9,64
10229,0,1276,59,3,41
10231,0,342,41,1,12
10232,0,6964,68,15,338
10233,5,136,15,4,6
10237,0,1,1,1,1
10238,0,260,23,1,5
10241,0,1003,52,3,32
10249,0,5001,102,49,222
10258,0,716,36,2,58
10267,0,16,9,1,9
10277,0,1294,65,4,51
10297,0,70,21,1,6
10300,0,453,41,1,46
10309,0,236,36,1,14
10312,0,363,49,2,14
10338,0,458,41,1,46
10340,0,65,21,3,14
10348,0,23,12,1,4
10360,0,1764,65,5,45
10362,0,1199,52,3,26
10366,0,272,30,2,12
10380,0,44,18,3,13
10408,0,23155,106,51,156
10415,0,32415,123,49,312
10420,0,16,5,2,2
10429,0,16,9,1,9
10450,0,346,36,1,56
10453,0,396,42,2,25
10465,0,12891,104,25,300
10484,5,8,2,4,1
10485,5,1,1,1,1
10492,0,25471,132,40,273
10494,0,22,11,1,9
10503,0,8610,91,25,256
10506,0,120,24,1,11
10520,0,5713,102,21,93
10523,0,2810,62,5,310
10540,0,16,9,1,9
10542,0,4620,55,3,154
10550,0,44,15,3,13
10556,0,325,37,1,45
10557,0,3519,95,6,204
10558,0,44,18,3,13
10562,0,127,37,5,15
10567,0,6771,83,16,68
10580,0,96,22,2,6
10582,0,17,7,1,4
10583,0,10544,64,61,103
10591,5,55,14,1,14
10592,5,2,2,1,1
10612,0,84,16,1,5
10615,5,6786,116,11,214
10618,0,5001,55,4,32
10623,2,64,9,4,3
10624,2,268,30,1,11
10625,2,1324,34,4,12
10626,2,92285,52,249,29
10627,0,1627,77,9,40
10628,0,930,50,3,53
10639,0,26989,67,31,200
10651,0,50,8,1,3
10654,0,3292,83,12,90
10663,0,1930,31,1,59
10669,0,162,36,2,10
10670,0,386,30,1,49
10677,0,42,9,2,3
10693,0,243,24,2,11
10695,0,4273,72,67,191
10699,0,72,17,3,14
10705,0,8266,83,16,73
10709,0,94,22,1,14
10716,0,1137,60,3,48
10729,0,1658,62,8,266
10732,5,1368,36,3,13
10733,3,2749,72,16,41
10740,0,18685,63,20,42
10753,0,16,9,1,10
10756,5,15003,42,6,175
10757,5,6288,56,9,26
10758,5,1837,32,2,11
10777,0,11352,88,14,160
10785,0,1503,66,6,58
10787,0,2747,57,2,83
10791,0,10662,78,4,185
10801,0,141,24,3,19
10808,5,10758,71,11,209
10809,5,4,1,4,1
10810,5,13938,53,9,25
10820,0,48,10,1,5
10821,3,8081,79,42,72
10822,3,3441,66,6,41
10823,3,17584,86,40,85
10827,0,18,4,2,1
10836,0,5187,19,3,6
10846,1,1889,45,21,42
10863,0,1158,58,5,58
10864,0,261,41,1,12
10882,0,1322,51,7,63
10885,0,65,19,1,8
10886,0,985,61,5,44
10890,0,43,18,3,14
10898,0,757,57,4,27
10909,0,122,24,1,11
10925,0,2154,50,17,14
10935,0,5001,11,1,5
10937,0,1401,58,3,41
10938,5,37923,90,52,194
10939,5,4838,67,8,34
10940,5,5879,57,6,229
10943,0,1981,70,13,53
10954,0,1047,55,3,90
10967,0,803,40,2,103
10970,0,8077,111,28,175
10984,0,3284,59,2,361
10992,0,365,24,3,11
11025,0,9218,67,6,46
11039,0,48,17,3,13
11041,0,2160,75,9,113
11047,0,20004,64,15,65
11049,0,1707,42,4,54
11063,2,1971,60,13,53
11068,0,67,24,3,12
11073,2,17770,58,62,83
11074,2,1324,34,4,12
11086,0,92,18,1,20
11110,0,3979,42,1,128
11125,0,333,37,1,45
11136,5,5001,60,4,141
11137,5,2,2,1,1
11140,0,10002,99,21,402
11150,0,354,36,1,56
11158,0,1257,63,6,49
11179,0,327,37,1,45
11197,4,6459,93,35,165
11198,5,12843,91,30,230
11208,0,43,18,3,14
11209,2,14708,67,28,115
11210,2,124,15,4,11
11217,0,5001,63,3,110
11221,0,51,19,1,14
11226,0,44,18,3,13
11239,0,329,37,1,45
11242,0,871,56,3,33
11254,5,11810,51,3,155
11262,0,27051,61,17,53
11298,0,10002,61,5,43
11299,0,4096,59,10,92
11300,0,3853,77,4,274
11302,0,857,57,3,29
11335,0,1717,18,1,12
11349,0,1637,52,10,31
11353,0,9233,62,10,39
11369,0,2,2,1,2
11370,0,68,16,1,7
11387,0,5001,69,6,79
11402,0,1403,59,3,38
11405,0,349,36,1,56
11414,2,2408,39,4,17
11415,2,1008,29,4,10
11416,5,255,32,1,12
11425,5,4,1,4,1
11431,0,491,25,1,27
11461,0,5001,54,3,22
11462,0,10002,66,8,73
11465,0,330,40,1,27
11483,0,239,30,1,25
11489,0,73,24,1,7
11493,0,36,4,1,2
11499,0,120,24,1,11
11506,0,121,17,1,6
11511,5,33,11,1,5
11512,4,265,39,2,20
11513,5,3555,66,6,35
11524,0,121,24,1,11
11526,1,1171,40,18,32
11527,2,993,34,3,12
11528,2,328,37,2,25
11529,2,93,15,3,11
11530,2,268,30,1,11
11539,0,6430,70,8,124
11546,5,33481,85,27,141
11548,0,26487,78,30,83
11556,0,4519,91,13,180
11561,0,415,50,1,44
11570,0,19,9,1,3
11587,5,4594,60,6,58
11588,5,1552,59,3,155
11594,0,9600,73,6,67
11601,0,43,18,3,14
11609,0,131,27,3,22
11615,0,20865,97,33,256
11616,0,116,20,2,8
11618,0,23,15,1,3
11620,0,9,4,2,1
11631,0,910,41,2,62
11637,5,6848,74,5,115
11638,5,2,2,1,1
11645,0,5162,78,9,131
11656,0,100,18,1,7
11663,0,1138,18,2,6
11675,0,68,7,1,2
11689,0,556,49,1,21
11704,1,4780,76,29,151
11720,0,40,9,1,3
11742,1,406,42,6,18
11743,1,962,45,9,27
11744,3,7490,11,10,4
11750,0,5001,51,4,17
11758,0,1111,55,4,28
11761,5,336,20,12,9
11762,5,9275,131,87,204
11763,5,10036,61,7,242
11779,5,10480,106,74,88
11781,0,464,46,5,42
11802,0,5236,87,10,142
11811,0,94,16,2,9
11829,0,664,33,2,54
11834,0,37,20,1,6
11853,0,56,18,3,13
11854,0,5172,87,8,129
11863,0,2505,62,12,65
11866,5,5001,42,3,282
11867,5,6846,61,3,114
11887,0,5001,87,15,102
11889,0,22,11,1,4
11899,5,3585,65,6,40
11909,0,1379,46,1,24
11914,0,106,21,3,21
11926,0,69,21,1,9
11928,0,42,15,3,13
11936,0,191,38,1,9
11967,0,425,39,1,49
11977,5,189,14,5,8
11994,0,1485,64,6,51
12017,0,5001,31,1,84
12019,0,5001,59,3,37
12027,0,43,18,3,14
12028,0,326,46,1,42
12030,0,3901,81,10,106
12040,0,3527,88,11,153
12062,0,5930,120,20,163
12065,0,9610,94,27,251
12072,5,5001,62,2,83
12073,5,1183,66,2,29
12074,5,6750,61,8,647
12075,5,16332,84,40,309
12079,0,59,22,1,9
12082,0,7467,106,19,143
12104,0,279,34,4,20
12107,0,2154,60,4,85
12113,0,56,18,3,13
12115,0,122,24,1,12
12121,5,2007,36,4,88
12122,5,15371,82,41,83
12132,0,29,14,1,6
12137,0,68,8,1,4
12143,0,6544,70,8,125
12150,0,5001,69,3,60
12154,3,51511,94,670,1439
12155,3,4129,77,20,52
12156,3,40348,73,69,53
12159,0,550,50,2,50
12164,0,1775,53,6,78
12183,0,12,8,2,1
12186,0,336,34,1,11
12194,0,2512,62,6,47
12202,0,96,18,3,16
12208,0,548,43,1,46
12223,0,3623,65,5,33
12225,0,16,9,1,9
12247,0,44,18,3,13
12259,0,6090,86,24,120
12266,0,128,18,4,6
12270,0,394,45,2,21
12271,1,24464,66,61,36
12278,0,6576,77,5,80
12284,5,65,30,2,8
12285,5,9757,94,108,110
12287,2,252,30,1,13
12307,5,3,1,3,1
12308,5,6,2,3,1
12312,0,897,57,3,29
12318,2,35007,29,9,10
12319,3,6320,81,35,61
12323,0,93,17,2,5
12325,0,2896,80,12,95
12338,0,74,17,1,12
12346,0,50,17,3,13
12362,0,177,31,2,24
12373,0,8689,98,22,110
12374,0,120,24,1,11
12378,0,642,40,5,11
12381,0,361,36,1,56
12382,0,1066,62,6,46
12388,5,10002,61,2,99
12428,0,93,12,1,5
12448,0,55,16,3,13
12458,0,2461,41,2,192
12469,0,1125,53,3,34
12470,0,55,7,2,3
12472,0,1167,57,4,35
12475,0,142,20,3,20
12479,5,8204,50,4,191
12480,5,6224,91,16,184
12481,5,8,6,1,2
12496,0,3871,102,18,154
12515,0,436,48,2,48
12531,0,4432,79,5,108
12564,0,117,20,3,15
12570,0,5001,84,6,104
12579,0,29,14,1,10
12590,3,4219,75,32,65
12600,0,1833,70,11,147
12610,0,594,40,2,12
12616,0,92,22,1,17
12635,0,102,20,3,20
12636,0,22,11,1,9
12638,0,324,52,2,32
12641,5,3,1,3,1
12642,5,4104,45,4,159
12643,0,42,15,3,13
12670,5,8,2,3,1
12673,0,430,36,2,28
12678,0,324,37,1,45
12699,0,43,7,1,5
12727,0,10002,41,2,177
12735,0,1277,55,3,29
12743,0,474,33,1,71
12753,0,10,7,1,2
12754,0,106,20,3,15
12756,0,43,17,2,5
12759,0,124,25,1,13
12772,0,57,11,1,5
12802,0,137,20,3,20
12804,5,8336,39,12,21
12811,0,72,10,2,5
12816,0,119,22,1,8
12821,0,1332,52,4,120
12830,0,592,42,1,45
12835,0,314,27,2,7
12842,0,5001,63,4,37
12855,0,783,51,3,29
12864,0,26,10,1,3
12865,0,5001,68,3,50
12868,0,336,31,1,17
12870,0,110,18,2,5
12883,0,16,9,1,9
12894,0,64,17,3,14
12899,0,5001,85,5,210
12907,0,22,7,1,2
12910,0,52,10,1,5
12930,0,44,18,3,13
12946,5,5001,65,2,113
12947,5,11670,66,15,119
12948,5,15859,72,19,124
12949,3,5356,75,28,59
12950,0,10002,107,105,452
12951,0,32111,129,59,308
12952,0,22,11,1,9
12960,0,590,39,3,60
12962,5,2,2,1,1
12963,5,887,39,1,67
12964,5,20,9,1,4
12984,0,6371,67,8,136
12991,5,8392,56,12,29
12992,5,8236,76,22,73
12996,0,44,18,3,13
13011,0,16,9,1,9
13019,0,5001,79,13,64
13023,0,1017,42,8,24
13025,3,8865,85,45,82
13026,2,2216,69,4,36
13027,2,2152,32,4,13
13030,0,114,17,1,5
13032,0,183,21,3,23
13042,0,1308,23,2,13
13052,5,6093,80,7,317
13053,5,2298,59,3,45
13054,5,496,53,2,48
13066,0,828,47,1,50
13080,0,8643,91,30,245
13084,0,44,18,3,13
13099,0,998,52,4,25
13103,0,1757,58,4,43
13106,0,44,18,3,13
13117,5,25264,106,71,268
13118,5,4885,102,8,90
13126,0,5001,85,5,211
13134,0,5001,92,3,145
13149,5,27106,83,19,141
13150,5,25296,73,34,70
13160,0,16,9,1,9
13162,5,2246,63,3,31
13163,5,2326,54,1,130
13169,0,1164,54,4,28
13197,0,871,60,5,96
13198,0,1071,58,5,38
13209,0,67,13,1,5
13211,0,3057,55,4,108
13212,0,121,24,1,12
13225,0,208,23,1,72
13234,0,3114,58,4,290
13257,0,1251,62,6,52
13289,0,51,17,2,5
13290,0,287,18,1,6
13299,0,1022,51,4,26
13302,0,43,18,3,14
13305,0,5883,73,3,92
13318,5,2523,57,3,46
13319,0,21383,110,49,107
13324,0,1915,13,1,5
13340,5,5760,55,27,26
13349,0,45,17,3,13
13350,0,6755,59,6,165
13368,0,1209,41,1,26
13371,5,3,1,3,1
13374,0,349,37,1,54
13393,3,1443,45,15,33
13394,3,8039,77,37,70
13395,3,11641,94,54,151
13396,4,5001,60,51,75
13398,0,6400,80,11,163
13433,0,5001,67,10,113
13436,0,8772,123,34,293
13439,0,227,28,2,15
13450,0,536,27,2,10
13454,0,5001,51,33,44
13461,0,101,14,1,5
13470,0,22537,116,34,109
13485,0,664,37,2,61
13492,0,313,36,1,35
13510,0,2147,65,2,43
13513,0,22,8,1,3
13541,0,25005,54,15,30
13564,0,53,21,1,5
13571,0,25,14,1,4
13582,0,848,61,10,46
13590,0,1911,56,2,109
13591,0,1771,69,7,40
13594,0,1850,52,1,330
13612,0,44,18,3,13
13627,4,131,39,2,18
13635,0,59,21,1,8
13637,0,38,18,3,12
13649,0,3319,90,12,92
13656,0,50010,64,18,398
13666,0,2221,69,10,73
13698,0,935,49,4,23
13721,0,969,50,1,49
13735,0,29,12,1,6
13745,0,16,9,1,9
13746,0,69,19,3,15
13751,0,29786,109,42,281
13755,0,12310,99,22,209
13765,0,49,18,3,13
13776,3,135,19,3,10
13777,3,12834,94,62,152
13778,3,8031,76,35,65
13779,2,1324,34,4,12
13781,0,254,37,2,24
13789,0,216,27,4,6
13794,0,431,50,4,14
13802,0,2221,65,12,55
13814,0,15,11,1,4
13817,0,9603,65,7,63
13821,2,993,34,3,12
13825,0,551,40,3,79
13853,1,481,45,6,22
13890,0,156,17,2,4
13894,0,10538,65,21,43
13898,0,2436,18,1,9
13922,5,5001,42,3,282
13924,0,6592,68,8,147
13928,5,330,20,12,8
13929,5,4,1,4,1
13937,0,51,22,1,5
13959,5,4671,69,6,51
13960,5,4890,60,9,80
13964,5,102,15,3,6
13965,5,20394,68,15,146
13999,0,2349,72,8,70
14001,0,1453,65,6,60
14030,5,456,28,4,21
14031,5,145077,96,313,344
14033,0,1766,60,4,58
14045,5,257,32,1,12
14046,5,20296,80,25,95
14062,0,24,12,1,6
14066,0,9032,99,34,250
14074,5,496,53,2,48
14082,0,25,7,1,3
14083,0,591,53,3,33
14097,0,982,57,3,31
14105,0,6392,80,18,117
14106,0,5001,67,3,53
14114,0,22,11,1,9
14116,0,4616,62,5,34
14144,1,1887,45,24,40
14145,2,1475,61,7,31
14146,2,993,34,3,12
14153,0,17,8,2,6
14156,0,5001,39,1,78
14172,0,1866,64,4,50
14177,0,7836,83,29,219
14179,0,69,13,1,5
14181,0,3195,61,4,114
14199,0,577,47,5,27
14219,0,843,56,3,29
14222,0,45,12,1,3
14225,0,2677,52,12,120
14228,0,1861,39,1,14
14231,0,1352,52,6,55
14242,0,990,57,3,31
14268,0,9876,36,36,37
14271,0,6824,59,10,110
14282,0,16,9,1,9
14288,0,9466,71,7,56
14289,0,1531,70,7,30
14301,0,340,33,1,53
14304,5,20,9,1,4
14305,5,104,13,4,14
14312,0,43,18,3,14
14329,0,356,35,2,26
14337,0,16,9,1,10
14343,0,7577,94,8,152
14352,0,1222,24,4,13
14359,5,17482,105,68,236
14360,5,4,1,4,1
14361,5,6820,70,6,110
14364,0,120,24,1,11
14368,0,1073,62,6,46
14371,5,5,1,3,1
14376,0,114,19,3,32
14384,0,1615,42,1,71
14385,0,122,24,1,12
14394,0,9512,73,7,60
14397,0,1659,67,10,72
14399,0,44,18,3,13
14409,0,44,18,3,13
14413,0,1365,59,3,37
14429,5,102,13,4,12
14446,5,2572,34,4,132
14447,5,114,28,1,12
14448,5,422,35,1,12
14467,0,16,9,1,9
14483,0,3052,81,12,97
14485,0,121,24,1,12
14486,0,56,18,3,13
14491,0,7016,52,20,81
14492,5,1838,59,4,83
14493,5,11500,108,112,180
14494,5,257,32,1,12
14495,5,462,33,1,12
14499,0,3083,57,6,61
14512,0,7926,84,26,181
14514,0,915,70,4,115
14515,0,1639,51,1,36
14516,3,4468,76,22,52
14517,5,5,1,4,1
14518,5,1095,41,6,23
14522,5,31909,39,26,12
14523,5,10346,64,12,91
14528,0,1,1,1,1
14530,5,11768,71,23,372
14531,5,19729,104,65,159
14536,0,5001,38,20,32
14560,0,223,27,1,29
14562,0,5001,64,4,55
14573,0,9049,62,7,48
14575,0,220,20,2,3
14577,0,50,16,1,6
14601,0,44,18,3,13
14612,0,95,14,1,5
14623,0,505,18,1,14
14628,0,11319,57,10,124
14632,0,46,10,2,3
14644,0,16,9,1,9
14662,0,39,5,1,3
14674,0,14284,110,36,185
14675,0,56,19,1,4
14679,0,43,18,3,14
14695,0,2,2,1,2
14699,0,1643,51,1,36
14707,0,43,18,3,14
14708,0,454,41,1,46
14711,0,312,19,1,8
14719,0,25,14,1,4
14720,0,3107,74,10,86
14729,5,257,32,1,12
14730,5,2,2,1,1
14731,5,2,2,1,1
14732,5,462,33,1,12
14764,2,1002,34,2,11
14765,3,10298,94,54,136
14778,0,78,26,2,7
14789,0,43,18,3,14
14800,0,67,21,3,14
14812,0,55661,136,116,896
14815,5,8,2,4,1
14820,0,48,12,1,7
14823,2,268,30,1,11
14824,3,2925,74,14,41
14833,0,44,18,3,13
14837,0,22,11,1,9
14839,0,4585,61,3,36
14840,0,19,12,1,4
14841,0,1686,64,4,49
14842,0,241,24,2,11
14855,0,9433,62,10,38
14858,1,328,41,6,17
14874,5,257,32,1,12
14875,5,4,1,3,1
14878,0,79,23,2,4
14882,0,1241,36,3,41
14885,0,16,9,1,10
14889,5,3,1,3,1
14890,5,21385,85,52,328
14891,5,16414,91,61,92
14902,0,121,14,2,21
14925,0,1814,35,4,74
14933,1,20004,34,4,20
14934,2,268,30,1,11
14935,2,2254,32,10,14
14946,0,43,16,3,13
14961,0,67,16,2,5
14966,0,522,41,2,51
14973,0,5795,67,7,101
14980,0,29,15,1,5
14988,0,2482,55,4,29
14990,0,3842,73,9,67
14991,0,1078,64,6,44
14992,3,6054,77,29,52
14998,0,5001,69,3,63
15015,0,1432,48,2,72
15017,0,292,38,2,18
15019,0,3788,16,2,5
15025,0,5275,73,4,101
15029,0,20,11,1,2
15041,0,5001,52,8,151
15059,0,660,44,1,41
15068,0,97,20,3,20
15069,0,1857,49,8,24
15079,0,334,33,1,53
15080,0,100,12,1,4
15093,0,242,24,2,11
15096,5,161,23,1,10
15104,5,27112,93,45,148
15105,5,2,2,1,1
15106,5,13694,68,9,140
15107,5,2,2,1,1
15118,0,45,18,3,13
15121,0,5001,72,6,205
15129,0,1,1,1,1
15141,0,40,14,3,13
15193,5,136,15,4,6
15194,5,164,15,4,5
15195,5,5511,69,9,301
15204,0,14,8,1,3
15216,0,1503,58,3,32
15220,0,9271,63,10,38
15227,3,9203,86,43,96
15228,3,8041,74,36,71
15229,3,11388,100,42,134
15231,0,162,36,2,10
15242,0,167,23,3,22
