file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58,apiapi_59
692,0,3,7,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,25,1,0,0,0,0,2,3,3,0,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,66,4373,650,0,0,34,14,19,26,1,1,0,0,1,4,0,7,6,4,0,255,0,0,0,54,8,4,4,27,10,0,2,0,2,0,6,0,1,0,4,0,7,2,0,0,6,3,1,2,0,0,0,1,1104,0,0,19,1,0
705,221,4187,1997,226,0,95,2272,329,195,1234,90,3841,1062,487,515,970,412,15,268,25,2434,194,187,173,380,63,21,62,6,8,0,3,45,618,3,166,6,429,48,96,545,41,93,0,0,92,79,233,70,0,0,2986,4,0,83,0,15,0,40
708,10,45,170,2,0,18,0,20,59,6,2,0,0,0,32,0,9,4,8,0,0,60,0,2,108,0,0,0,0,0,0,1,0,8,2,1,1,0,19,7,0,3,4,0,0,1,1,0,0,0,0,2,0,0,7,0,0,0,0
710,1683,1100,1216,85,0,2416,1382,1537,233,380,0,907,276,297,82,214,67,89,87,0,1600,132,0,5,278,108,184,120,120,0,0,0,25,0,5,90,0,4,0,84,0,212,35,5,0,117,48,93,83,0,0,2209,0,0,95,0,10,0,50
714,0,18,31,0,0,1,1,1,1,5,0,0,0,0,3,0,0,2,6,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,31,0
717,35,89,139,14,0,98,0,27,92,15,0,0,9,0,25,10,19,12,24,0,0,15,0,17,22,0,14,13,58,0,0,3,0,0,0,0,0,1,0,0,0,5,1,0,0,7,7,4,2,0,0,0,0,0,3,0,42,0,0
723,0,3,7,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,29,60,142,11,0,39,0,21,91,15,0,0,7,0,25,8,16,14,24,0,0,13,0,11,18,0,8,10,58,0,0,3,0,0,0,0,0,1,0,0,0,5,0,0,0,7,7,4,2,0,0,0,0,0,3,0,36,0,0
765,0,3,8,2,0,0,0,0,5,0,0,0,0,0,4,0,1,1,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
770,0,2,880,0,0,0,7,0,31,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,28,0,2,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
776,0,3,441,2,0,0,0,0,8,0,0,0,0,0,14,0,1,2,0,0,0,2,1,0,4,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
780,6,139,56,0,0,25,289,24,42,3,1,0,0,6,30,0,3,12,7,0,0,2,0,0,17,36,36,7,27,31,0,0,3,0,0,0,0,0,0,13,0,44,0,0,0,2,0,0,4,0,0,1,1,0,0,0,1,0,0
791,74,63,307,1,0,55,25,24,161,6,0,466,0,4,76,0,21,49,5,0,0,2,1,2,67,26,16,3,27,24,0,9,0,3,4,12,2,123,2,2,1,72,8,0,0,19,16,1,14,0,0,1,1,0,1,0,92,0,0
798,0,12,485,18,0,1,9,2,5,0,18,0,0,0,15,0,6,0,0,0,0,0,1,0,16,35,4,2,0,37,0,0,0,3,0,0,0,1,0,1,0,0,11,0,0,2,2,0,0,0,0,0,1,0,0,0,0,107,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,6,116,999,105,0,35,175,16,184,2,62,1116,0,1195,26,0,50,88,6,0,5,0,1,0,36,91,4,9,27,88,0,0,87,19,0,0,3,0,6,0,0,7,11,0,0,3,1,0,2,0,0,0,2,0,0,0,2,173,0
803,0,6,16,0,0,0,0,0,4,1,0,0,0,0,14,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0,0,17,0,0,0,0,0,7,0,0,0,0,0,13,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,74,204,582,28,0,142,60,58,446,48,0,0,24,0,242,22,60,110,42,0,0,40,0,34,74,0,64,52,116,2,0,6,20,0,0,0,0,2,0,0,0,12,2,0,0,30,30,10,20,0,0,0,0,0,8,0,84,0,0
825,5,29,73,6,0,23,4,9,10,0,0,0,0,0,12,0,7,2,2,0,0,1,4,0,8,17,9,2,27,19,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,6,4,0,2,0,0,0,1,0,0,0,0,57,0
832,31,95,124,0,0,42,10,26,36,30,9,24,2,1,22,0,26,12,28,0,0,63,9,0,25,7,15,1,4,5,0,1,1,11,0,0,0,0,12,2,0,8,13,0,0,2,2,0,0,0,0,1,0,0,7,0,0,1,24
838,0,18,435,18,0,0,4,1,3,1,18,0,0,0,8,0,4,0,1,0,0,1,1,0,14,14,3,1,0,16,0,0,0,1,0,0,0,0,0,2,0,0,5,0,0,1,1,0,1,0,0,0,1,0,0,0,0,49,0
839,4,43,74,0,0,5,0,4,0,1,0,0,0,0,9,0,16,0,1,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,2,0,2,15,15,0,14,0,0,0,0,0,0,0,0,0,0
840,0,42,3,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,35,70,139,13,0,66,0,27,93,15,0,0,9,0,25,10,18,12,24,0,0,15,0,15,21,0,12,12,58,0,0,3,0,0,0,0,0,1,0,0,0,5,1,0,0,7,7,4,2,0,0,0,0,0,3,0,40,0,0
851,132,745,343,326,0,169,260,131,91,56,126,585,0,0,120,0,26,44,99,699,56,550,190,0,63,22,12,28,54,26,0,19,2,5,4,112,0,0,0,25,7047,34,17,2,0,16,12,536,16,0,0,2,6,0,20,0,32,62,8
866,0,3,12,2,0,0,0,0,3,0,0,0,0,0,5,0,1,1,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
882,0,40,0,0,0,0,0,0,0,24,0,0,0,0,4,0,4,0,44,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0
893,49,335,580,30,0,92,64,36,128,57,0,42,7,3,240,24,144,23,30,0,0,294,0,28,62,1,68,154,57,2,0,3,4,0,26,26,79,39,0,2,0,0,80,0,0,35,34,6,27,0,0,0,1,0,7,0,34,0,0
895,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
896,6,47,47,0,0,5,7,2,18,8,0,0,2,1,29,2,1,6,8,0,0,2,0,0,11,2,2,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0
903,0,7,54,0,0,0,6,0,7,2,0,0,0,0,10,0,2,1,3,0,0,0,0,2,2,25,2,0,0,24,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,97,0
909,128,79,155,1,0,15,55,31,22,60,0,0,31,0,4,26,5,7,7,0,0,7,0,1,22,6,1,7,4,8,0,0,0,48,0,0,0,0,0,12,0,7,0,0,0,4,2,0,5,0,0,2,1,0,1,0,0,0,1
915,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
916,3,18,17,2,0,5,1,3,0,7,0,0,0,0,11,3,1,0,6,0,0,2,1,0,6,0,2,4,0,0,0,1,2,1,0,0,0,0,0,0,0,2,1,0,0,2,2,0,1,0,0,0,0,0,4,0,6,0,0
926,4503,750,163,1061,0,1042,1286,789,228,140,60,407,179,183,20,139,165,96,61,0,777,212,39,253,52,100,30,71,4,43,2,2,76,18,2,24,0,0,0,19,0,48,10,0,0,31,25,48,22,0,0,590,0,0,15,0,0,0,41
928,4,43,74,0,0,5,0,4,0,1,0,0,0,0,9,0,16,0,1,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,2,0,2,15,15,0,14,0,0,0,0,0,0,0,0,0,0
929,8,35,76,1,0,32,29,20,13,6,0,0,0,1,34,0,2,2,13,0,0,1,0,0,14,14,2,0,31,13,0,1,0,35,0,0,0,0,0,5,0,7,3,0,0,6,4,1,2,0,0,1,1,0,4,0,2,0,1
930,0,69,3,3,0,0,0,0,15,27,6,2,0,0,12,0,3,6,12,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
931,0,136,2468,0,0,0,16,8,104,4,4,0,0,4,12,0,20,24,4,0,0,0,0,0,80,0,8,4,0,0,0,8,0,8,0,8,0,4,0,8,0,0,8,0,0,8,8,0,0,0,0,0,0,4202,0,0,76,4,0
932,240,29,195,3,0,272,0,160,25,1,0,0,0,0,8,0,0,3,3,0,0,17,1,0,47,0,14,9,12,0,0,0,4,0,0,3,0,1,0,1,0,21,6,0,0,10,5,3,3,0,0,1,0,0,1,0,2,0,3
954,0,10,8,4,0,0,0,0,0,2,0,0,0,0,6,0,4,0,2,0,0,4,2,0,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
960,24,19,127,0,0,48,267,30,65,0,0,0,0,1,16,0,1,14,2,0,0,0,0,0,10,39,4,0,27,30,0,0,0,60,0,6,0,0,0,0,0,5,5,0,0,3,1,0,2,0,0,0,1,0,0,0,0,138,0
981,0,7,6,0,0,1,0,1,4,4,0,0,0,0,2,0,2,1,5,0,0,4,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
992,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
994,0,18,6,0,0,0,0,0,3,3,0,0,0,0,6,0,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
995,34,174,302,0,0,48,0,76,15,2,2,0,4,0,10,0,2,2,14,20,0,0,0,0,36,2,8,0,0,0,0,0,0,68,0,0,0,0,26,18,0,0,4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,4
1002,123,108,465,0,0,126,0,146,33,0,0,347,6,3,12,0,347,5,18,25,0,0,0,0,68,0,12,0,6,0,0,0,0,109,0,15,0,0,39,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12
1003,452,352,3228,76,0,436,164,452,318,56,4,0,16,4,48,0,40,160,108,0,0,4,84,0,540,36,8,4,16,36,0,12,4,176,0,16,8,56,8,32,0,0,32,0,0,32,24,0,12,0,0,0,0,4178,12,0,84,4,12
1004,236,237,2757,18,0,208,1272,166,166,16,6,0,0,11,35,0,45,33,33,0,138,3,6,0,221,21,56,3,93,38,0,6,6,102,0,9,0,3,0,36,0,78,21,0,0,21,12,7,8,0,0,2,3,3160,5,0,315,3,7
1011,0,3,4,0,0,0,0,0,5,2,0,0,5,0,1,5,0,1,0,0,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,3,47,27,10,0,8,32,8,32,9,0,0,26,0,3,26,5,11,9,0,0,2,0,0,6,14,0,0,4,16,0,0,9,32,0,0,0,0,0,0,0,7,0,0,0,6,4,0,3,0,0,0,1,0,0,0,0,0,0
1022,0,3,6,0,0,0,0,0,5,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1024,65,15,128,0,0,35,36,13,9,4,0,0,0,2,16,0,1,2,4,0,0,0,0,0,16,23,4,1,0,22,0,0,0,0,1,11,1,0,0,0,0,60,0,0,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0
1027,2,2,9,0,0,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1033,68,411,86,1,0,39,30,23,17,6,0,1,0,1,42,0,2,2,11,369,0,2,0,0,12,13,790,394,31,13,0,24,0,22,0,12,0,0,0,0,0,7,3,0,0,5,2,394,2,0,0,1,1,0,0,0,0,0,0
1038,0,8,0,0,0,0,0,0,4,5,0,0,2,0,2,2,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,850,660,2303,104,0,758,2544,954,152,48,72,0,0,0,132,0,396,53,116,12,2644,68,96,576,168,300,120,32,108,216,8,16,36,3284,7,97,0,0,0,12,0,23,448,0,0,176,160,12,156,364,8,0,8,0,20,0,256,532,12
1044,51,261,452,0,0,72,0,114,20,3,3,0,6,0,15,0,3,3,21,25,0,0,0,0,53,3,12,0,0,0,0,0,0,90,0,0,0,0,39,26,0,0,6,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,6
1055,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1061,6,36,57,0,0,6,0,6,0,3,0,0,0,0,33,0,3,0,3,0,0,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,108,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
1076,38,100,216,16,0,99,0,29,112,31,0,0,9,0,32,10,22,15,36,0,0,19,0,21,42,4,44,31,58,0,0,3,0,0,0,0,0,1,0,0,0,5,1,0,0,8,8,4,2,0,0,0,0,0,3,0,46,0,0
1089,2,12,19,0,0,2,0,2,0,1,0,0,0,0,11,0,1,0,1,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1092,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1094,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1095,207,95,403,11,0,177,104,80,106,12,0,485,0,0,118,2,29,21,20,612,0,7,0,2,62,20,27,12,45,18,0,3,1,1,0,15,0,0,0,3,0,32,4,0,0,14,11,3,6,0,0,1,2,0,8,0,14,0,0
1101,0,6,493,2,0,0,20,1,7,0,0,0,0,0,40,0,1,1,1,0,0,2,1,0,22,14,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4,96,0
1109,37,105,400,14,0,67,49,31,175,17,0,0,35,0,56,34,23,25,13,0,85,20,0,17,44,1,40,10,58,4,0,3,4,16,0,0,0,0,0,0,0,5,1,0,0,12,10,5,8,0,0,0,1,0,5,0,42,0,0
1115,32,47,72,4,0,75,56,47,186,8,2,3656,0,3,22,0,16,6,17,0,0,0,4,0,18,27,4,0,62,23,0,0,2,32,0,0,0,0,4,10,0,14,0,0,0,6,2,0,4,0,0,23,2,0,0,0,0,2,0
1127,114,108,492,10,0,136,0,88,137,10,2,0,4,0,230,6,42,22,8,0,0,32,2,28,42,0,44,10,34,0,0,2,0,0,0,0,0,0,0,10,0,0,4,0,0,16,16,4,12,0,0,0,2,0,2,0,88,0,0
1130,0,96,146,0,0,0,0,0,0,10,0,0,14,0,18,14,32,0,2,0,0,12,0,0,20,0,2,0,0,0,0,0,0,0,2,0,4,0,0,8,0,2,0,0,0,30,30,0,28,0,0,0,0,0,0,0,0,0,0
1133,195,2682,840,860,0,826,3614,300,500,1356,1039,6,1881,9,304,1289,1208,150,342,4,435,248,176,924,183,217,96,70,206,215,2,6,95,96,14,44,0,0,0,86,0,83,0,0,0,173,161,92,134,0,0,63,8,0,42,0,44,0,95
1137,2,42,448,0,0,16,0,2,0,2,2,0,0,0,450,0,2,0,2,0,0,2,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,7,59,2068,0,0,41,42,13,25,5,1,0,0,2826,57,0,6,14,8,0,6,0,0,0,40,59,6,5,27,39,0,2,0,2,1,9,0,1,0,2,0,144,2,0,0,5,3,0,2,0,0,0,1,1100,1,0,30,0,0
1150,102,240,478,442,0,124,182,62,48,220,6,0,0,1046,74,0,42,22,138,0,50,2,34,2,54,92,30,8,54,78,0,0,2,0,2,2,0,0,0,2,0,178,2,0,0,30,24,0,10,0,0,0,2,0,0,0,12,0,0
1160,74,135,407,11,0,66,104,29,103,65,0,463,3,0,112,90,29,19,22,513,0,7,0,2,61,25,21,12,27,23,0,3,1,1,0,12,0,0,0,3,0,34,3,0,0,14,11,3,6,0,0,1,2,0,8,0,8,0,0
1167,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1173,0,3,13,2,0,0,0,0,5,0,0,0,0,0,6,0,1,0,0,0,0,3,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
1187,1278,270,279,10,0,910,34,522,328,20,0,0,0,0,80,0,34,83,48,0,0,46,0,20,54,9,36,14,86,17,0,2,6,70,0,10,0,0,0,8,0,54,12,0,0,24,10,8,8,0,0,2,2,0,18,0,0,0,8
1195,0,3,7,2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1197,5,57,1161,0,0,26,16,14,21,1,1,0,0,75,28,0,6,12,4,0,3,0,0,0,24,31,2,1,27,32,0,2,0,18,0,2,1,1,0,2,0,7,7,0,0,5,3,0,2,0,0,0,1,1118,0,0,28,105,0
1199,0,0,77,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,6,82,1171,15,0,25,53,15,49,3,2,0,0,3658,32,0,8,26,6,0,7,0,0,0,22,39,2,1,27,38,0,2,15,18,0,4,20,1,59,2,0,5,7,0,0,5,3,0,2,0,0,0,1,1092,2,0,19,100,0
1209,4,392,1774,72,0,4,12,20,62,302,54,618,180,0,30,241,51,10,26,30,0,9,21,0,119,42,18,9,4,48,0,0,0,8,0,15,0,0,39,21,0,0,7,0,0,3,3,0,0,0,0,0,3,0,21,0,0,147,12
1213,7,5,19,2,0,5,0,2,9,0,0,0,0,0,3,0,2,1,0,0,0,2,1,0,7,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0
1226,0,4,95,0,0,2,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1255,246,107,1130,11,0,192,96,105,28,14,0,0,0,3,65,0,25,12,21,0,0,31,0,12,27,226,8,1,31,172,0,1,4,35,1,14,0,0,0,19,0,6,32,0,0,11,9,6,7,0,0,0,1,0,4,0,39,633,0
1260,12,84,2484,12,0,16,16,28,98,16,12,0,0,4,12,0,0,20,20,0,0,8,0,0,280,0,8,0,0,0,0,4,12,12,4,0,24,0,0,24,0,4,20,0,0,0,0,0,0,0,0,0,0,0,16,0,20,4,0
1261,0,12,105,0,0,0,0,0,12,0,0,0,0,0,90,0,9,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1274,115,333,2562,95,0,238,800,163,105,25,90,0,0,16080,140,0,30,20,73,0,372,0,5,0,103,293,20,10,135,278,0,0,5,85,0,35,0,0,0,0,0,33,50,0,0,15,5,10,10,0,0,1398,10,0,0,0,0,630,0
1275,0,42,172,0,0,0,0,2,21,2,2,0,0,0,6,0,2,21,2,0,0,0,0,0,22,0,0,0,0,0,0,2,2,4,0,2,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,2200,0,0,22,0,0
1280,0,14,1,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,0,3,27,0,0,0,0,0,6,2,0,0,5,0,22,5,0,1,0,0,0,5,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,2,5,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,1,4,9,0,0,8,1,0,6,2,0,0,4,0,2,4,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1339,0,21,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1345,35,855,252,17,0,78,0,28,174,768,1,0,0,0,74,9,26,32,781,0,0,5,1,9,38,4,38,13,57,0,0,3,0,0,19,15,0,0,0,6,0,0,0,0,0,6,6,4,4,0,0,0,0,0,3,0,20,0,0
1358,1,10,2,0,0,6,0,1,2,2,0,0,2,0,3,2,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
