file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58,apiapi_59,apiapi_60,apiapi_61,apiapi_62,apiapi_63,apiapi_64,apiapi_65,apiapi_66,apiapi_67,apiapi_68,apiapi_69,apiapi_70,apiapi_71,apiapi_72,apiapi_73,apiapi_74,apiapi_75,apiapi_76,apiapi_77,apiapi_78,apiapi_79,apiapi_80,apiapi_81,apiapi_82,apiapi_83,apiapi_84,apiapi_85,apiapi_86,apiapi_87,apiapi_88,apiapi_89,apiapi_90,apiapi_91,apiapi_92,apiapi_93
461,551,0,1,2,70,511,17,540,17,0,0,255,35,258,59,523,10,0,2,25,40,0,0,0,2,0,36,1,0,1,259,3,0,0,1,512,2,3,1,3,4,0,0,2,3,1,1,3,0,0,0,2,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,20,0,0,0,0,0,7,0,5,1
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,8,2,2,2,3,0,0,1,2,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,332,753,1212,926,612,151,233,201,316,0,24,26,0,57,74,89,148,105,9,235,653,0,46,28,18,0,652,275,0,28,59,36,48,0,240,50,11,31,30,8,3,0,18,102,76,0,15,20,145,21,0,6,0,25,8,9,0,41,22,3,3236,20,9,18,3,19,0,14,0,0,9,39,0,9,13,2,2,11,22,2,0,0,6,0,0,3,3,9,15,3,0,8,3
477,829,107,95,53,526,7,106,151,399,129,851,0,493,38,94,49,73,4,73,126,20,388,0,9,11,28,17,25,2219,0,44,19,21,1,48,1,12,195,14,0,53,0,0,0,44,4,15,9,45,8,0,4,0,22,0,10,0,112,5,1,0,17,0,0,0,1,0,0,0,0,0,0,0,4,2,3,4,8,6,0,0,0,8,173,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,266,214,367,384,87,171,17,102,9,0,0,4,0,77,23,89,30,17,80,26,32,0,0,0,18,47,27,5,0,0,37,22,27,0,6,38,11,6,18,5,1,14,8,8,6,31,6,19,0,6,1,1,2,1,0,0,1,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0,5,1,7,2,16,1,0,4,0,0,0,0,0,0,0,0,20,0,0,0
503,9,0,0,2,1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
504,125,42,55,85,151,0,0,16,3,0,6,3,0,3,14,3,19,0,0,49,3,0,0,13,12,0,0,0,0,0,3,0,0,0,77,0,12,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,25,0,2,0,33,0,0,0,10,0,0,9,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,6,18,0,0,0,0
506,100,4,28,11,43,0,620,10,3,0,0,0,0,17,20,1,6,0,0,24,57,0,36,0,4,0,45,0,0,576,86,3,20,0,0,0,2,8,1,1,1,106,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
551,11,0,1,2,16,0,1,5,5,0,0,3,0,3,17,2,5,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
563,9,3,4,4,13,0,0,5,6,0,0,0,0,1,13,1,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
571,9,0,2,1,8,0,0,0,1,0,0,0,0,1,6,0,1,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,109,52,96,104,73,444,48,57,7,0,2,287,0,43,9,25,21,165,6,44,23,0,24,2,6,0,21,9,0,6,29,8,21,2,13,21,3,2,6,4,2,0,0,19,5,1,1,5,1,2,0,1,0,15,1,5,0,0,0,1,0,8,4,0,0,4,10,0,0,0,14,11,0,1,1,2,0,0,0,0,0,0,8,0,0,0,0,0,19,0,2,0,0
577,82,20,29,22,88,8,0,38,36,0,3,0,13,16,50,10,37,0,4,24,0,0,0,0,14,11,0,24,0,0,0,7,6,0,0,0,2,3,7,13,33,0,0,0,4,4,4,2,2,3,5,3,5,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,0,1
580,18,3,23,9,18,5,3,9,0,0,0,0,0,7,12,2,2,4,1,8,18,0,0,0,7,0,19,2,0,0,1,6,20,0,0,0,2,2,4,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
603,25,109,150,125,80,3,0,24,1,0,0,0,0,0,7,3,3,1,10,52,0,0,0,0,12,0,0,9,0,0,0,10,12,1,0,4,3,1,5,3,1,0,2,5,1,3,0,3,3,2,0,0,0,1,0,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1
604,72,0,0,4,143,0,0,21,2,0,0,2,0,12,12,12,2,0,2,25,0,0,0,0,0,0,0,2,0,0,0,6,0,0,4,0,0,0,6,8,0,0,0,6,21,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,47,0,0,0,14,0,2,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
605,102,1,4,17,247,0,6,21,6,0,0,1,0,6,7,7,8,0,1,44,4,0,0,0,2,0,4,1,0,1,2,5,0,0,5,0,4,0,5,2,0,0,0,5,17,0,3,1,0,0,0,3,0,18,0,0,0,0,1,0,415,3,0,0,7,0,1,0,0,0,3,0,0,4,0,0,0,2,3,0,0,0,1,0,2,0,0,0,0,1,0,0,1
606,25,109,151,125,40,3,0,20,1,0,0,0,0,0,7,3,3,1,10,15,0,0,0,0,12,0,0,9,0,0,0,10,12,1,0,4,3,1,5,3,1,0,2,5,0,3,0,3,3,2,0,0,0,1,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1
613,9,0,0,0,5,1,0,0,5,0,9,0,9,1,3,0,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,7,0,1,1,1,0,0,3,5,0,0,0,0,0,0,1,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
616,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,49,18,33,20,74,5,0,31,9,0,0,0,8,14,43,3,6,0,4,22,0,0,0,0,16,5,0,9,0,0,0,5,5,0,0,0,2,0,5,11,52,0,0,0,6,4,0,2,2,5,0,3,8,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
626,10,0,1,0,32,0,3,8,2,0,4,0,6,1,28,3,2,0,6,4,1,0,0,0,2,0,2,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,141,47,40,34,67,434,10,31,26,0,0,432,0,12,13,10,67,14,7,13,0,0,0,0,30,0,0,8,0,0,4,5,0,0,1,2,1,179,5,62,0,0,0,4,0,0,4,1,0,0,0,1,1,5,0,0,0,0,0,0,0,15,1,0,5,0,0,0,0,25,460,21,0,9,0,0,0,1,2,0,13,0,0,0,0,0,0,0,0,31,0,0,0
638,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,240,46,13,20,1136,0,12,49,21,0,0,3,0,32,69,21,24,0,12,67,0,2417,0,0,18,0,0,13,0,3,3,21,0,0,25,3,0,0,21,49,0,0,0,16,50,0,0,0,0,0,0,7,0,14,5,0,0,0,3,0,1726,3,3,0,37,4,4,0,0,4,4,0,0,17,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,4
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
643,662,1111,1711,1343,1992,240,365,411,695,0,32,51,0,130,119,159,206,141,12,396,1172,0,91,43,22,0,1170,627,0,36,95,62,64,0,343,101,15,51,54,23,4,0,24,155,207,0,20,29,198,27,0,19,0,45,13,13,0,48,39,4,4686,27,11,13,29,28,11,21,0,0,12,56,0,27,13,4,4,17,55,4,0,0,4,0,0,4,4,10,16,4,0,16,11
644,201,123,126,148,517,12,0,66,2,0,6,2,0,38,70,22,20,12,2,130,0,12,0,27,12,0,0,6,0,0,0,7,6,0,96,0,0,0,7,20,5,0,0,10,41,0,0,6,0,12,0,5,0,28,0,2,0,39,0,0,940,15,0,0,9,30,2,0,0,0,0,12,0,7,0,0,0,0,10,0,0,0,0,0,0,12,0,0,34,0,0,0,3
645,62,12,76,38,28,0,24,17,2,0,0,3,0,7,14,3,11,0,0,11,31,0,109,0,2,0,36,2,0,194,0,8,64,0,3,0,8,12,1,1,0,0,0,3,0,0,1,3,0,0,0,0,0,0,1,5,0,12,2,0,0,9,0,0,0,0,0,0,0,0,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
654,8,1,2,1,4,0,0,0,1,0,0,0,0,1,3,0,1,0,1,3,24,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,3,0,0,0,30,0,0,4,0,0,0,0,0,3,30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1055,135,103,91,279,8,259,66,120,0,2,17,0,120,35,28,119,140,43,39,36,1,65,5,22,1242,31,12,0,1,4,96,33,0,74,96,91,7,93,814,1,3,0,9,6,1,0,3,41,1,0,0,0,8,1,6,15,13,0,1,0,6,108,0,3,10,3,0,0,18,28,3,0,2,1,9,16,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
659,102,1,4,17,247,0,6,21,6,0,0,1,0,6,7,7,8,0,1,44,4,0,0,0,2,0,4,1,0,1,2,5,0,0,5,0,4,0,5,2,0,0,0,5,17,0,3,1,0,0,0,3,0,18,0,0,0,0,1,0,415,3,0,0,7,0,1,0,0,0,3,0,0,4,0,0,0,2,3,0,0,0,1,0,2,0,0,0,0,1,0,0,1
660,6,0,0,0,20,1,1,4,1,0,0,1,0,2,21,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,215,347,268,156,509,28,124,243,53,0,51,0,52,52,116,43,44,0,75,134,24,148,0,9,112,34,21,34,993,0,34,37,41,2,3,4,14,37,31,0,152,0,0,4,120,6,13,7,5,18,0,7,0,3,0,9,0,0,0,1,0,17,0,0,0,2,0,0,0,0,4,0,0,4,5,4,4,2,26,0,0,0,5,20,0,0,0,0,0,0,0,0,0
674,10,0,0,0,5,2,0,0,2,0,0,0,0,1,3,1,2,1,2,2,4,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,77,179,156,119,343,2,5,26,9,0,0,0,0,30,7,3,19,0,1,105,62,0,0,0,82,4,67,0,0,0,0,7,55,2,50,0,4,51,2,2,2,8,0,0,0,8,0,3,82,0,0,0,1,59,0,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,2,0,0
692,2,0,0,0,5,2,0,0,0,0,0,0,0,1,3,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
701,8,0,0,2,1,0,0,1,2,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,919,66,34,18,287,0,14,25,1,0,0,1,0,7,4,6,4,0,0,49,8,0,209,0,4,0,10,4,0,1,0,6,27,0,2,0,2,7,3,6,0,0,0,2,14,1,0,1,0,0,0,2,0,4,0,1,0,0,0,0,1104,0,0,0,4,0,1,0,0,0,3,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,58,1
705,3560,220,95,328,1623,224,2143,192,1198,0,1017,89,932,400,495,15,240,187,190,358,63,3250,2242,25,20,170,8,61,0,474,174,92,6,2709,616,45,70,41,79,163,8,4,18,93,10,229,4,24,0,259,0,2,3,96,6,174,39,48,2,4,0,82,105,494,12,37,12,0,0,0,0,40,0,68,3,55,55,28,593,0,0,0,0,59,0,0,0,0,477,0,0,0,300
708,36,10,12,20,59,2,0,32,5,0,0,2,0,6,32,4,5,0,5,21,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,0,0,2,1,1,1,0,0,4,0,0,0,18,0,0,0,1,2,7,1,1,0,16,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,1,0,4,0,1,0,0,0,0,0,1,0,5,0,0
710,778,640,948,715,605,34,1170,107,318,0,219,0,193,49,39,38,51,0,66,141,86,795,1298,0,91,4,0,56,0,286,16,76,60,1597,0,8,69,115,34,37,18,0,16,15,4,69,2,32,21,39,0,0,1,78,0,4,0,0,2,0,0,72,0,0,35,53,4,0,0,4,12,38,0,10,0,86,86,50,48,0,23,0,10,0,0,0,0,0,2,0,0,0,3
714,9,0,1,1,8,0,1,1,5,0,0,0,0,0,3,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
717,77,22,56,25,51,6,0,40,13,0,9,0,10,17,24,7,14,0,11,22,0,0,0,0,14,12,0,10,0,0,12,7,9,0,0,0,2,1,7,0,88,0,0,1,8,4,2,1,2,6,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1
723,2,0,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,48,16,26,19,52,3,0,42,13,0,7,0,8,14,24,8,14,0,9,18,0,0,0,0,8,9,0,7,0,0,9,7,10,0,0,0,2,1,7,0,33,0,0,0,6,4,2,1,2,3,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1
765,2,0,0,0,5,2,0,4,0,0,0,0,0,1,4,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1,0,0,0,28,0,2,13,0,0,0,0,0,0,4,3,0,0,0,28,0,0,0,0,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
776,2,0,0,0,17,2,0,6,0,0,0,0,0,1,14,2,0,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780,78,4,25,14,38,0,20,22,2,0,0,1,0,3,29,7,5,0,2,17,36,0,0,0,28,0,30,7,0,6,42,2,20,1,0,3,4,15,0,0,0,5,0,0,1,0,13,1,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,1,22,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0
791,63,74,55,24,305,1,25,158,6,0,0,0,0,16,76,49,5,1,2,61,26,466,0,0,16,2,24,3,0,4,2,19,27,1,3,0,14,72,16,12,6,0,0,5,92,1,8,2,0,0,0,9,3,2,2,29,0,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,1,3,6,0,4,0,0,0,2,0,0,0,0,0,0,0,3125,0,103
798,7,0,1,2,28,18,5,4,0,0,0,18,0,5,14,0,0,1,0,16,35,0,0,0,4,0,36,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800,107,4,29,15,53,105,46,95,2,0,0,62,0,50,25,88,6,1,0,36,91,1115,4,0,4,0,86,6,0,1122,44,3,20,0,3,87,2,3,1,0,0,0,0,6,1,0,2,1,0,0,0,0,0,0,3,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,48,0,23,0
803,2,0,0,0,12,0,0,3,1,0,0,0,0,0,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0,0,0,0,13,0,0,5,0,0,0,0,0,1,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,134,35,69,36,176,12,19,187,36,0,17,0,15,42,76,48,30,0,23,53,0,0,0,0,38,20,2,31,0,0,16,23,48,0,0,15,15,10,23,0,87,1,0,2,17,6,9,2,2,26,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2
825,17,3,23,9,19,4,3,8,0,0,0,0,0,7,12,2,2,4,1,8,17,0,0,0,9,0,18,2,0,0,1,6,20,0,0,0,2,2,4,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
832,60,12,34,25,45,0,5,25,24,0,1,9,0,26,22,7,22,9,35,21,7,24,0,0,10,0,5,1,0,1,1,2,4,1,3,1,0,4,2,0,2,0,0,6,0,0,0,3,1,0,0,1,0,2,0,1,0,7,2,0,0,7,0,0,0,0,0,0,0,0,0,12,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
838,8,0,0,1,20,18,2,2,1,0,0,18,0,4,7,0,1,1,1,14,14,0,0,0,3,0,15,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
839,26,4,5,4,13,0,0,0,1,0,0,0,0,16,8,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,14,1,15,0,2,0,0,1,0,0,10,0,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
840,3,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,59,22,40,25,51,5,0,44,13,0,9,0,10,16,24,7,14,0,11,21,0,0,0,0,12,11,0,9,0,0,11,7,12,0,0,0,2,1,7,0,52,0,0,1,7,4,2,1,2,5,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1
