file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58
701,8,0,0,2,1,0,0,1,2,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
702,919,66,34,18,287,0,14,25,1,0,0,1,0,7,4,6,4,0,0,49,8,0,209,0,4,0,10,4,0,1,0,0,2,0,6,2,4,0,1,0,2,7,1,0,0,0,4,6,1,0,0,2,1104,0,3,27,0,14
705,3560,220,95,328,1623,224,2143,192,1198,0,1017,89,932,400,495,15,240,187,190,358,63,3250,2242,25,20,170,8,61,0,474,0,45,2,3,163,616,96,6,174,494,93,41,229,0,0,2709,12,92,3,48,82,70,0,0,79,6,477,10
708,36,10,12,20,59,2,0,32,5,0,0,2,0,6,32,4,5,0,5,21,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,5,7,1,1,0,4,2,0,0,0,2,0,1,0,16,7,0,0,0,1,0,1,0
710,778,640,948,715,605,34,1170,107,318,0,219,0,193,49,39,38,51,0,66,141,86,795,1298,0,91,4,0,56,0,286,0,8,0,1,37,0,78,0,4,0,15,115,69,0,0,1597,35,76,0,0,72,69,0,0,34,60,2,4
714,9,0,1,1,8,0,1,1,5,0,0,0,0,0,3,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
717,77,22,56,25,51,6,0,40,13,0,9,0,10,17,24,7,14,0,11,22,0,0,0,0,14,12,0,10,0,0,0,0,3,0,0,0,0,0,2,0,1,1,4,0,0,0,0,7,0,0,3,2,0,0,7,9,0,8
723,2,0,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,48,16,26,19,52,3,0,42,13,0,7,0,8,14,24,8,14,0,9,18,0,0,0,0,8,9,0,7,0,0,0,0,3,0,0,0,0,0,2,0,0,1,4,0,0,0,0,7,0,0,3,2,0,0,7,10,0,6
765,2,0,0,0,5,2,0,4,0,0,0,0,0,1,4,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
770,1,0,0,0,28,0,2,13,0,0,0,0,0,0,4,3,0,0,0,28,0,0,0,0,1,0,4,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
776,2,0,0,0,17,2,0,6,0,0,0,0,0,1,14,2,0,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
780,78,4,25,14,38,0,20,22,2,0,0,1,0,3,29,7,5,0,2,17,36,0,0,0,28,0,30,7,0,6,0,3,0,0,0,0,10,0,5,0,0,15,0,0,0,1,2,2,1,0,0,4,0,0,0,20,0,1
791,63,74,55,24,305,1,25,158,6,0,0,0,0,16,76,49,5,1,2,61,26,466,0,0,16,2,24,3,0,4,0,0,9,3,12,3,2,2,29,1,5,72,1,0,0,1,0,19,1,2,1,14,0,0,16,27,0,92
798,7,0,1,2,28,18,5,4,0,0,0,18,0,5,14,0,0,1,0,16,35,0,0,0,4,0,36,2,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
800,107,4,29,15,53,105,46,95,2,0,0,62,0,50,25,88,6,1,0,36,91,1115,4,0,4,0,86,6,0,1122,0,87,0,0,0,3,0,3,2,0,6,3,0,0,0,0,0,3,2,4,0,2,0,0,1,20,0,1
803,2,0,0,0,12,0,0,3,1,0,0,0,0,0,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
811,0,0,0,0,13,0,0,5,0,0,0,0,0,1,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,134,35,69,36,176,12,19,187,36,0,17,0,15,42,76,48,30,0,23,53,0,0,0,0,38,20,2,31,0,0,0,15,4,0,0,0,0,0,4,0,2,10,6,0,0,0,0,23,0,0,7,15,0,0,23,48,0,17
825,17,3,23,9,19,4,3,8,0,0,0,0,0,7,12,2,2,4,1,8,17,0,0,0,9,0,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,2,0,0,4,20,0,0
832,60,12,34,25,45,0,5,25,24,0,1,9,0,26,22,7,22,9,35,21,7,24,0,0,10,0,5,1,0,1,0,1,1,0,0,3,2,0,1,0,6,4,0,0,0,1,0,2,0,7,7,0,0,0,2,4,0,0
838,8,0,0,1,20,18,2,2,1,0,0,18,0,4,7,0,1,1,1,14,14,0,0,0,3,0,15,1,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0
839,26,4,5,4,13,0,0,0,1,0,0,0,0,16,8,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
840,3,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
850,59,22,40,25,51,5,0,44,13,0,9,0,10,16,24,7,14,0,11,21,0,0,0,0,12,11,0,9,0,0,0,0,3,0,0,0,0,0,2,0,1,1,4,0,0,0,0,7,0,0,3,2,0,0,7,12,0,7
851,571,89,155,123,292,305,248,76,40,0,0,126,0,23,103,40,79,148,540,54,20,566,56,673,3,0,24,19,0,0,0,2,18,4,79,4,23,0,0,3101,16,33,518,0,0,1,24,13,6,0,18,16,0,0,9,54,0,30
866,2,0,0,0,6,2,0,3,0,0,0,0,0,1,5,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
882,16,0,0,0,0,0,0,0,8,0,0,0,0,2,1,0,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0
893,260,28,58,31,252,14,25,72,38,0,4,0,20,135,160,12,27,0,218,62,1,42,0,0,66,28,2,42,0,3,0,4,3,26,26,0,2,79,6,0,40,0,6,0,0,0,0,34,1,0,7,27,0,0,34,5,0,17
895,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
896,17,1,3,2,34,0,2,11,8,0,2,0,2,1,28,6,7,0,2,7,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,1,0,0,0
903,5,0,0,0,11,0,3,4,1,0,0,0,0,2,10,1,1,0,0,2,25,0,0,0,2,1,24,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
909,35,10,14,19,35,1,11,14,10,0,31,0,26,4,3,5,5,0,7,20,6,0,0,0,1,1,7,4,2,0,0,0,0,0,0,3,9,0,1,0,0,3,0,0,0,2,2,4,1,0,1,5,0,0,2,1,0,0
915,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
916,13,2,4,3,12,2,1,0,7,0,0,0,3,1,11,0,5,1,1,5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,4,1,0,0,2,0,0,6
926,707,2995,980,750,139,640,1286,213,140,0,179,60,139,162,17,92,61,39,205,44,100,407,777,0,29,226,43,71,6,183,2,72,2,2,24,18,19,0,2,0,7,48,48,0,0,590,3,29,0,0,15,22,0,0,24,4,0,0
928,26,4,5,4,13,0,0,0,1,0,0,0,0,16,8,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
929,21,6,32,19,54,1,9,7,5,0,0,0,0,2,33,2,10,0,1,14,14,0,0,0,1,0,12,0,0,1,0,0,1,0,0,5,5,0,0,0,3,3,1,0,0,1,0,6,1,0,4,2,0,0,4,21,0,1
930,15,0,0,0,1,1,0,3,4,0,0,2,0,1,5,3,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0
931,98,0,0,6,234,0,12,74,3,0,0,3,0,15,10,18,3,0,0,42,0,0,0,0,6,0,0,3,0,3,0,0,6,0,6,6,6,0,0,0,6,0,0,0,0,0,13,6,0,0,0,0,84,0,6,0,0,33
932,25,109,150,125,71,3,0,19,1,0,0,0,0,0,7,3,3,1,10,46,0,0,0,0,12,0,0,9,0,0,0,4,0,0,3,0,1,0,0,0,5,1,3,0,0,1,1,10,0,0,1,3,0,0,5,12,1,1
954,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
960,11,22,45,30,21,0,27,33,0,0,0,0,0,1,16,13,2,0,0,10,39,0,0,0,4,0,29,0,0,1,0,0,0,0,5,3,0,0,0,0,2,2,0,0,0,0,0,3,1,0,0,2,0,0,1,20,0,0
981,6,0,1,1,2,0,0,4,4,0,0,0,0,2,2,1,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0
992,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
994,3,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
995,58,24,38,46,49,0,0,10,2,0,3,2,0,2,8,2,14,0,0,26,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,14,0,1,0,3,0,0,0,0,0,5,0,0,15,8,8,0,0,0,0,1,0
1002,95,107,102,121,174,0,0,32,0,0,6,0,0,148,8,5,16,0,0,64,0,149,0,20,12,0,0,0,0,1,0,0,0,0,15,87,22,0,3,0,7,0,0,0,0,0,0,0,0,36,15,0,0,0,0,6,45,0
1003,284,415,412,427,948,68,122,268,54,0,14,3,0,34,44,144,103,70,3,413,33,0,0,0,5,0,33,3,0,3,0,4,10,0,14,131,29,8,4,0,30,0,0,0,0,0,13,29,0,8,12,12,1897,0,21,13,0,46
1004,213,189,206,166,593,18,1272,163,16,0,0,6,0,45,35,33,33,6,3,202,21,0,138,0,56,0,38,3,0,11,0,6,6,0,9,102,36,0,3,0,21,33,7,0,0,2,12,21,3,0,5,8,2972,0,12,93,0,300
1011,3,0,0,0,2,0,0,2,2,0,5,0,5,0,1,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,36,2,7,7,20,10,11,17,6,0,26,0,26,5,3,11,7,0,2,6,14,0,0,0,0,0,15,0,0,0,0,9,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,6,1,0,0,3,0,0,4,1,0,0
1022,2,0,0,0,4,0,0,3,0,0,0,0,0,1,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1024,11,7,17,13,30,0,6,7,2,0,0,0,0,1,16,2,2,0,0,16,23,0,0,0,4,0,22,1,0,2,0,0,0,1,5,0,0,1,1,0,0,5,1,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0
1027,1,2,3,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1033,402,9,37,23,60,1,8,10,5,0,0,0,0,2,42,2,9,0,2,8,13,1,0,357,789,0,12,394,0,1,0,0,12,0,12,2,0,0,2,0,2,3,394,0,0,1,0,5,1,0,0,2,0,0,2,21,0,0
1038,7,0,0,0,0,0,0,2,5,0,2,0,2,0,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,535,535,588,843,260,49,1549,134,46,0,0,18,0,336,76,49,105,62,67,102,191,0,1165,5,100,322,101,28,0,0,7,32,10,4,88,764,12,0,2,0,411,21,10,47,8,0,0,149,5,0,18,151,0,0,135,67,0,35
1044,117,43,61,89,106,0,0,17,3,0,5,3,0,3,13,3,20,0,0,46,3,0,0,15,11,0,0,0,0,0,0,0,0,0,0,41,22,0,2,0,5,0,0,0,0,0,8,0,0,37,11,11,0,0,0,0,12,0
1055,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1061,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1076,87,25,58,27,87,8,0,56,27,0,9,0,10,20,31,9,26,0,15,42,4,0,0,0,41,14,0,16,0,0,0,0,3,0,0,0,0,0,2,0,1,2,4,0,0,0,0,8,0,0,3,2,0,0,8,10,0,10
1089,9,1,2,2,8,0,0,0,1,0,0,0,0,1,6,0,1,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1092,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1094,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1095,79,204,172,80,300,11,26,89,12,0,0,0,2,29,117,15,20,0,6,61,20,45,0,612,27,2,17,12,0,0,0,1,3,0,15,1,2,0,5,0,3,26,3,0,0,1,0,14,2,0,8,6,0,0,11,38,0,14
1101,5,0,0,1,59,2,4,5,0,0,0,0,0,1,39,1,1,1,1,20,14,0,0,0,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1109,81,23,43,28,128,6,21,83,14,0,35,0,34,21,45,12,9,0,16,44,1,0,6,0,37,12,3,10,0,0,0,4,3,0,0,1,0,0,3,0,1,2,5,0,0,0,0,12,1,0,5,8,0,0,10,11,0,8
1115,32,29,60,46,47,4,21,76,5,0,0,2,0,15,16,4,12,4,0,13,23,1690,0,0,1,0,19,0,0,2,0,2,0,0,0,32,5,0,5,0,0,10,0,0,0,22,0,6,2,4,0,4,0,0,2,32,0,0
1127,57,37,57,48,170,1,0,54,5,0,2,2,3,23,122,16,4,2,14,22,0,0,0,0,26,13,0,6,0,0,0,0,1,0,0,0,8,0,2,0,2,0,2,0,0,0,6,10,1,0,2,9,0,0,10,12,0,9
1130,29,0,0,0,12,0,0,0,5,0,7,0,7,16,6,0,1,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
1133,2128,127,564,208,636,740,2654,444,1090,0,1716,761,1211,955,240,144,253,169,242,153,194,6,428,2,83,673,191,66,6,9,2,78,5,13,28,96,74,0,8,0,0,83,89,0,0,62,6,156,8,0,38,119,0,0,144,172,0,30
1137,11,1,7,1,224,0,0,0,1,0,0,1,0,1,224,0,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1143,49,5,39,13,1121,0,22,23,5,0,0,1,0,6,57,14,8,0,0,36,59,0,6,0,6,0,38,4,0,11,0,0,2,1,9,2,2,0,2,0,2,46,0,0,0,0,4,5,1,0,1,2,1100,0,3,20,0,25
1150,194,28,69,35,279,408,49,27,212,0,0,4,0,27,54,14,119,25,2,40,68,0,46,0,25,1,60,5,0,50,0,1,0,2,1,0,1,0,0,0,1,40,0,0,0,0,0,24,2,0,0,6,0,0,20,44,0,12
1160,120,72,66,29,301,11,22,85,64,0,3,0,90,29,109,15,22,0,6,60,25,37,0,513,21,2,22,12,0,0,0,1,3,0,12,1,2,0,5,0,2,27,3,0,0,1,0,14,2,0,8,6,0,0,11,20,0,8
1167,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1173,2,0,0,0,7,2,0,3,0,0,0,0,0,1,6,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1187,210,446,535,422,169,9,9,74,17,0,0,0,0,32,57,42,32,0,41,47,6,0,0,0,31,20,10,12,0,0,0,6,2,0,9,8,7,0,3,0,10,9,8,0,0,2,7,17,2,0,16,8,0,0,7,49,0,0
1195,2,0,0,0,5,2,0,0,0,0,0,0,0,1,5,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1197,55,5,26,14,324,0,16,20,1,0,0,1,0,6,28,12,4,0,0,20,31,0,3,0,2,0,32,1,0,75,0,0,2,0,2,18,2,1,1,0,7,7,0,0,0,0,4,5,1,0,0,2,818,0,3,27,0,23
1199,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,81,6,25,15,334,15,53,48,3,0,0,2,0,8,32,26,6,0,0,18,39,0,7,0,2,0,38,1,0,353,0,15,2,0,4,18,2,20,2,0,7,5,0,0,0,0,4,5,1,59,2,2,1092,0,3,27,0,14
1209,289,4,4,18,161,37,10,44,156,0,133,20,196,41,24,9,19,20,4,101,16,145,0,10,17,0,21,7,0,0,0,0,0,0,10,8,16,0,3,0,7,0,0,0,0,0,0,3,3,17,20,0,0,0,3,4,7,0
1213,3,3,5,2,15,2,0,5,0,0,0,0,0,2,3,1,0,1,1,7,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
1226,3,0,1,0,2,0,0,3,1,0,0,0,0,0,0,1,1,0,4,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1255,90,84,120,97,96,11,23,20,13,0,0,0,0,25,63,11,15,0,24,26,226,0,0,0,8,12,171,1,0,2,0,4,1,1,9,5,19,0,2,0,14,3,6,0,0,0,0,11,1,0,4,7,0,0,9,21,0,2
1260,38,3,5,11,79,12,1,25,8,0,0,12,0,0,3,14,9,0,5,73,0,0,0,0,1,0,0,0,0,1,0,12,3,1,0,4,12,24,5,0,12,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,2
1261,3,0,0,0,30,0,0,4,0,0,0,0,0,3,30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1271,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
1274,164,57,90,76,63,21,304,34,15,0,0,18,0,10,40,9,41,1,0,29,107,0,315,0,4,0,90,4,0,1938,0,3,0,0,15,4,0,0,3,0,5,9,10,0,0,1303,0,3,2,0,0,2,0,0,1,20,0,0
1275,25,0,0,2,23,0,0,15,1,0,0,1,0,1,4,16,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,2,0,0,0,4,0,0,0,0,0,5,0,1,0,0,0,17,0,0,0,0,14
1280,3,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1283,3,0,0,0,23,0,0,3,2,0,5,0,5,0,22,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,1,0,0,0,4,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1312,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,4,1,4,0,8,0,1,5,2,0,4,0,4,0,2,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1339,3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
1345,830,23,50,26,125,11,0,85,754,0,0,1,8,20,71,27,762,1,5,38,4,0,0,0,36,9,0,13,0,0,0,0,3,19,15,0,4,0,2,0,0,0,4,0,0,0,2,6,0,0,3,4,0,0,6,8,0,10
1358,6,1,5,1,2,0,0,2,2,0,2,0,2,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1364,224,293,458,373,266,21,0,58,24,0,0,0,0,8,23,41,28,0,14,60,0,0,0,0,41,3,0,31,0,0,0,5,0,1,23,0,29,0,0,0,8,2,26,0,0,4,22,34,0,0,33,33,0,0,15,48,1,1
1366,3,4,6,4,8,0,0,3,1,0,0,0,0,0,5,1,1,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1369,49,16,26,19,52,6,0,46,13,0,7,0,8,14,24,3,14,0,9,18,0,0,0,0,8,9,0,7,0,0,0,0,3,0,0,0,0,0,2,0,0,1,4,0,0,0,0,7,0,0,3,2,0,0,7,11,0,5
1380,209,196,345,354,47,50,10,46,8,0,0,6,0,61,11,40,25,6,67,33,11,0,0,0,9,42,13,5,0,0,1,38,1,1,4,1,1,0,0,0,4,4,14,0,0,3,0,15,1,0,4,9,0,0,11,20,0,0
